first_inspection,name,cuisine,borough,building,street,zipcode,phone,camis,website,domain,email,all_emails
2026-04-09,El Super Tipico Restaurant,Spanish,Brooklyn,2933,Fulton Street,11207,9293316969,50171429,,,,
2026-04-09,POKE BOWL,Hawaiian,Manhattan,333,7 Avenue,10001,7023269887,50180012,https://www.getsauce.com/order/poke-bowl-7th-ave/menu,getsauce.com,,
2026-04-09,Festac Grill & Lounge,African,Brooklyn,273,Hendrix Street,11207,3477505152,50176839,http://festacnycny.com/,festacnycny.com,,
2026-04-09,CURRY IN HANDI,Indian,Brooklyn,443,Bushwick Avenue,11206,7183811333,50177713,http://curryinhandi.fronteats.com/,curryinhandi.fronteats.com,,
2026-04-09,RICE & MISO,Japanese,Brooklyn,134,Nevins Street,11217,9292793488,50181198,https://www.riceandmiso.com/shop/,riceandmiso.com,,
2026-04-09,MADISON PIZZA NYC,Pizza,Manhattan,14,East   37 Street,10016,2019210270,50179516,http://madisonpizzaofnyc.com/,madisonpizzaofnyc.com,,
2026-04-08,ALOHA ALLEY,Hawaiian,Brooklyn,40,Main Street,11201,9179727796,50171026,https://www.alohaalleynyc.com/,alohaalleynyc.com,,
2026-04-08,SAN WEI (located in Dining Concourse),Chinese,Manhattan,89,East   42 Street,10017,9178594095,50173837,,,,
2026-04-08,CHINA KING,Chinese,Brooklyn,6805,New Utrecht Avenue,11219,7188393629,50182151,https://chinakingbn.com/,chinakingbn.com,,
2026-04-08,SKINNY LOUIE,Hamburgers,Manhattan,1145,Broadway,10001,7866821339,50172798,https://www.skinnylouie.com/new-york,skinnylouie.com,,
2026-04-08,LA BAGEL DELIGHT COURT,Other,Brooklyn,90,Court Street,11201,6466474405,50179817,https://bagelbrooklyn.com/,bagelbrooklyn.com,,
2026-04-08,BAYA BAR,"Juice, Smoothies, Fruit Salads",Manhattan,775,Columbus Avenue,10025,9172328239,50171081,https://bayabar.com/,bayabar.com,,
2026-04-08,TACOS 1986 / MIXTECA,Mexican,Manhattan,162,West    4 Street,10014,7062240299,50177357,https://cocteleriamixteca.com/,cocteleriamixteca.com,,
2026-04-08,7TH STREET BURGER,Hamburgers,Manhattan,11,West   42 Street,10036,8773321811,50168668,https://locations.7thstreetburger.com/locations/ny/manhattan/11-w-42nd-street,locations.7thstreetburger.com,,
2026-04-08,JOE & THE JUICE,"Juice, Smoothies, Fruit Salads",Manhattan,20,Hudson Yards,10001,5516978631,50168983,https://www.joejuice.com/,joejuice.com,,
2026-04-07,JOE & THE JUICE,"Juice, Smoothies, Fruit Salads",Manhattan,1185,6 Avenue,10036,9174840425,50171257,https://www.joejuice.com/,joejuice.com,,
2026-04-07,LAILAS,Middle Eastern,Brooklyn,8530,3 Avenue,11209,3476367262,50158650,https://www.lailarestaurant.com/,lailarestaurant.com,,
2026-04-07,HI SUNNY,Chinese,Manhattan,342,7 Avenue,10001,2126609666,50166258,https://www.hisunnyrestaurantny.com/,hisunnyrestaurantny.com,,
2026-04-07,CHOR BAZAAR,Indian,Manhattan,37,West   30 Street,10001,9178472666,50173608,http://www.chorbazaarnyc.com/,chorbazaarnyc.com,,
2026-04-07,GO BAGELS,Bagels/Pretzels,Manhattan,181,Grand Street,10013,2123350609,50174014,https://gobagels.com/gobagelsgrandst?utm_source=google,gobagels.com,,
2026-04-07,BOLO BOLO,Coffee/Tea,Brooklyn,196,Court Street,11201,6148040762,50176910,https://www.instagram.com/bolobolonyc/,instagram.com,,
2026-04-07,COTTI COFFEE / VIVI TEA / MD FRIED CHICKEN,Korean,Brooklyn,314,Bedford Avenue,11249,6466620009,50178017,,,,
2026-04-07,FELLINI COFFEE,Coffee/Tea,Manhattan,420,West   14 Street,10014,6463703370,50178725,,,,
2026-04-07,KING KONG NYM,Chinese,Manhattan,104,Mott Street,10013,9294808108,50179356,,,,
2026-04-07,PIZZA PERRON,Latin American,Brooklyn,3007,Fort Hamilton Parkway,11218,7188543462,50180094,http://pizzaperronterrace.com/,pizzaperronterrace.com,,
2026-04-07,LOONG RAMEN,Chinese,Manhattan,21,South End Avenue,10280,6469129999,50180639,http://loongramen.com/,loongramen.com,,
2026-04-07,FISH SAUCE,Thai,Brooklyn,247,Suydam Street,11237,6469641414,50182503,https://www.fishsaucenyc.com/,fishsaucenyc.com,,
2026-04-07,PARK AT KIMS,Coffee/Tea,Manhattan,119,Elizabeth Street,10013,9175800535,50175658,https://www.instagram.com/parkatkims/,instagram.com,,
2026-04-07,ANEW CAFE & GOODS,Coffee/Tea,Manhattan,526,Hudson Street,10014,9179575215,50176124,https://www.anew.world/,anew.world,,
2026-04-07,CHIM CHIM,Southeast Asian,Manhattan,352,East   20 Street,10003,9296189371,50179828,http://chimchimnyc.square.site/,chimchimnyc.square.site,,
2026-04-07,QUE RICO,Latin American,Manhattan,221,East   23 Street,10010,9294413250,50180712,,,,
2026-04-07,THE RIPPLE ROOM,American,Manhattan,183,Bowery,10002,9176588941,50170700,https://bit.ly/4iY3KPD,bit.ly,,
2026-04-06,SIMPL,Coffee/Tea,Manhattan,927,2 Avenue,10022,2135891269,50176565,https://simplcoffee.us/,simplcoffee.us,,
2026-04-06,CHAHALO,Coffee/Tea,Manhattan,79,Mott Street,10013,9296848575,50176929,https://pos.chowbus.com/online-ordering/store/ChaHalo-Chinatown/23487,pos.chowbus.com,,
2026-04-06,COOLEY LLP,American,Manhattan,55,Hudson Yards,10001,7043286780,50180648,http://www.cooley.com/,cooley.com,,
2026-04-06,ORA LA CASA DE LAS FLORES,Coffee/Tea,Manhattan,401,West   24 Street,10011,9178595086,50182240,https://www.orabytangni.com/,orabytangni.com,,
2026-04-06,A'MORE CAFFE,Coffee/Tea,Manhattan,126,West   25 Street,10001,6468013868,50172499,,,,
2026-04-06,GNOCCHI ON 9TH,Italian,Manhattan,836,7 Avenue,10019,6464550405,50176521,https://gnocchinyc.com/,gnocchinyc.com,,
2026-04-06,TIPSY SHANGHAI RESTAURANT,Chinese,Manhattan,594,3 Avenue,10016,2124666488,50181132,https://www.tipsy-shanghai.com/,tipsy-shanghai.com,,
2026-04-06,JESSI'S COFFEE SHOP,Coffee/Tea,Brooklyn,223,Bushwick Avenue,11206,7183863931,50182304,https://www.jessiscoffeeshop.com/_files/ugd/34564d_890b7c8606474f128abafdb985024962.pdf,jessiscoffeeshop.com,,
2026-04-06,EATALY CAFFE,Italian,Manhattan,20,Hudson Yards,10001,6464353450,50170550,https://www.eataly.com/us_en/stores/caffe-hudson-yards,eataly.com,,
2026-04-06,DERBY CUP COFFEE,Coffee/Tea,Manhattan,37,Elizabeth Street,10013,3478615169,50171410,http://www.derbycupcoffee.com/,derbycupcoffee.com,,
2026-04-06,RESTAURANT ASSOCIATES(1285 MARKETS),American,Manhattan,1285,Avenue Of The Americas,10019,6462869733,50181073,https://www.restaurantassociates.com/,restaurantassociates.com,,
2026-04-06,BKK NEW YORK,Thai,Manhattan,238,West   56 Street,10019,9144914289,50165918,https://www.bkknewyork.com/,bkknewyork.com,,
2026-04-06,EATALY CAFFE,Italian,Manhattan,1230,Avenue Of The Americas,10020,2125390833,50169445,https://www.eataly.com/us_en/stores/caffe-rockefeller-center,eataly.com,,
2026-04-06,SHAH'S HALAL FOOD,Middle Eastern,Manhattan,179,Madison Avenue,10016,6463441949,50177409,https://www.shahshalalfood.com/madison-ave/,shahshalalfood.com,,
2026-04-06,IHOP,American,Manhattan,4168,Broadway,10033,2129273377,50180359,https://restaurants.ihop.com/en-us/ny/manhattan/breakfast-4168-broadway-3553?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=3553&utm_content=website,restaurants.ihop.com,,
2026-04-03,COFFEE WITH MILK,Other,Brooklyn,504,Nostrand Avenue,11216,3475133296,50175221,https://www.instagram.com/coffeewithmilkbk/,instagram.com,,
2026-04-03,TAQUERIA AL PASTOR,Other,Manhattan,424,5 Avenue,10018,3477911216,50182622,https://taqueriaalpastor.com/,taqueriaalpastor.com,,
2026-04-03,VARIETY COFFEE ROASTERS,Coffee/Tea,Manhattan,455,Amsterdam Avenue,10024,7184182326,50175559,https://varietycoffeeroasters.com/,varietycoffeeroasters.com,,
2026-04-03,CAFE HERE,Coffee/Tea,Brooklyn,499,Van Brunt Street,11231,6318716795,50172498,http://cafehereforyou.com/,cafehereforyou.com,,
2026-04-02,THE GEORGIAN SUITE KITCHEN,Continental,Manhattan,1A,East   77 Street,10075,2127341468,40364691,,,,
2026-04-02,DELI AVE M,Mexican,Brooklyn,1710,Avenue M,11230,5169607017,50174559,https://www.order.store/store/m-deli-grill/AlskufsGX5Chmq0uZHIEDQ,order.store,,
2026-04-02,MEET & MEAT,Mediterranean,Brooklyn,361,Graham Avenue,11211,6469227528,50175835,http://meetandmeatbk.com/,meetandmeatbk.com,,
2026-04-02,LE B NYC,French,Manhattan,283,West   12 Street,10014,2126752808,50110272,https://lebnyc.com/,lebnyc.com,,
2026-04-02,SEMICOLON CAFE,Coffee/Tea,Manhattan,516A,3 Avenue,10016,2019379123,50171765,http://semicoloncafe.com/,semicoloncafe.com,,
2026-04-02,URGUT CITY,Eastern European,Brooklyn,1904,Coney Island Avenue,11230,3477794444,50174956,,,,
2026-04-02,WEST10WEST,New American,Manhattan,242,West   10 Street,10014,9162302248,50133507,https://west10west.com/,west10west.com,,
2026-04-02,NINO'S RISTORANTE,Italian,Manhattan,405,East   52 Street,10022,2129880002,50171954,http://ninosnyc.com/,ninosnyc.com,,
2026-04-02,CARNE,American,Brooklyn,140,Schermerhorn Street,11201,9293371280,50171043,https://www.alloraristorantenyc.com/carne-by-allora,alloraristorantenyc.com,,
2026-04-02,ATOMIC WINGS,Chicken,Brooklyn,66,Willoughby Street,11201,3476397822,50180495,https://www.atomicwings.com/,atomicwings.com,,
2026-04-01,FOUNTAIN HOUSE AND BODY,Coffee/Tea,Manhattan,698,10 Avenue,10019,6467915555,50162594,https://www.fountain.nyc/,fountain.nyc,,
2026-04-01,THE CORNER,Coffee/Tea,Manhattan,270,Park Avenue,10017,7043286780,50171994,,,,
2026-04-01,BROAD STREET DELI,Sandwiches,Manhattan,270,Park Avenue,10017,9175312269,50172040,http://www.champsdelinyc.com/,champsdelinyc.com,,
2026-04-01,PALACE FRIED CHICKEN & PIZZA,American,Brooklyn,523,Brighton Beach Avenue,11235,7187436836,50181009,,,,
2026-04-01,DENKI SUSHI,Asian/Asian Fusion,Manhattan,270,Park Avenue,10017,7043286780,50171981,,,,
2026-04-01,COFFEE BAR,Coffee/Tea,Manhattan,270,Park Avenue,10017,7043286780,50172003,https://jpmc270park.getbento.com/morgans/,jpmc270park.getbento.com,,
2026-04-01,TAPAS ON LEX,Latin American,Manhattan,1643,Lexington Avenue,10029,9144332205,50182863,,,,
2026-04-01,ARIA,Italian,Manhattan,365,West   51 Street,10019,2125419241,50005405,https://ariawinebar.com/,ariawinebar.com,,
2026-04-01,MADISON KITCHEN (HEARTH/MEZZE/SIZZLE),American,Manhattan,270,Park Avenue,10017,7043286780,50172033,https://www.jpmorganchase.com/,jpmorganchase.com,,
2026-04-01,LITTLE DIRT CANDY,Vegan,Manhattan,270,Park Avenue,10017,7043286780,50172035,http://www.dirtcandynyc.com/,dirtcandynyc.com,,
2026-04-01,UMAMI ASIAN WOK AND NOODLE,Asian/Asian Fusion,Manhattan,270,Park Avenue,10017,9175312269,50172037,https://umamiexpress.co/,umamiexpress.co,,
2026-04-01,JUST SALAD,Salads,Manhattan,485,Lexington Avenue,10017,3473788122,50176961,https://www.justsalad.com/,justsalad.com,,
2026-04-01,DAILY PROVISIONS,American,Manhattan,270,Park Avenue,10017,7043286780,50171988,https://dailyprovisions.co/,dailyprovisions.co,,
2026-04-01,MORGAN'S,American,Manhattan,270,Park Avenue,10017,9175312269,50171998,https://jpmc270park.getbento.com/morgans/,jpmc270park.getbento.com,,
2026-04-01,SWEETGREEN,American,Manhattan,270,Park Avenue,10017,7043286780,50172006,https://www.sweetgreen.com/locations/grand-central,sweetgreen.com,,
2026-04-01,STARBUCKS,Coffee/Tea,Manhattan,270,Park Avenue,10017,7043286780,50172011,https://www.starbucks.com/store-locator/store/13539/,starbucks.com,,
2026-04-01,PIZZA/RIO BRONCO/AIR STREEMS/SOUP,American,Manhattan,270,Park Avenue,10017,7043286780,50172016,https://www.jpmorganchase.com/,jpmorganchase.com,,
2026-04-01,COOKIES BY JACKIE,Bakery Products/Desserts,Manhattan,1000,South 8Th Avenue,10019,2017136434,50172446,https://cookiesbyjackie.com/,cookiesbyjackie.com,,
2026-04-01,"Fuel Bar, Kiosks Pop Up Bars and Market Bar",Other,Manhattan,270,Park Avenue,10017,9175312269,50172018,,,,
2026-03-31,FATTOUSH,Mediterranean,Manhattan,221,1 Avenue,10003,9172614900,50153328,https://www.fattousheastvillage.com/,fattousheastvillage.com,,
2026-03-31,SERAFINA TIMES SQUARE,Italian,Manhattan,224,West   49 Street,10019,2122471000,50170404,https://www.serafinarestaurant.com/times-square-nyc,serafinarestaurant.com,,
2026-03-31,LAGRANGE,French,Manhattan,428,Lafayette Street,10003,2676253568,50182671,,,,
2026-03-31,MOONBURGER,Hamburgers,Manhattan,72,Kenmare Street,10012,2125006099,50176478,https://www.moonburger.com/,moonburger.com,,
2026-03-31,TEAPULSE,Coffee/Tea,Manhattan,18,Doyers Street,10013,6462216081,50173177,https://www.teapulseusa.com/,teapulseusa.com,,
2026-03-31,DRAVIDA,Indian,Manhattan,211,1 Avenue,10003,4016995421,50181761,https://dravidanyc.com/,dravidanyc.com,,
2026-03-31,SANKU MAOTS'AI,Chinese,Manhattan,167,1 Avenue,10003,9178229122,50172713,https://www.sankuusa.com/,sankuusa.com,,
2026-03-31,COCONUT THYME CUISINE,Caribbean,Brooklyn,531,Utica Avenue,11203,7192097043,50183124,,,,
2026-03-30,CAFFE PARADISO,Coffee/Tea,Manhattan,202,Elizabeth Street,10012,3477075656,50169169,,,,
2026-03-30,EMEK CHEESEPASTA LLC,Italian,Manhattan,695,9 Avenue,10036,9176085359,50161469,https://yummycheesepastanyc.com/?utm_source=google,yummycheesepastanyc.com,,
2026-03-30,JOOY TEA SHOPPE,Other,Manhattan,208,Grand St,10013,6469440092,50166723,http://jooyteashoppe.com/,jooyteashoppe.com,,
2026-03-30,DRAGON KING,Chinese,Brooklyn,1126,Broadway,11221,9295843333,50181755,https://www.eatdragonking.com/broadway,eatdragonking.com,,
2026-03-30,NEOVISTA FRESH MARKET,American,Brooklyn,836,Broadway,11206,6469960720,50182590,http://neovistafreshmarket.com/,neovistafreshmarket.com,,
2026-03-30,TERRIFIC WINGS TACOS 'N' THINGS,American,Manhattan,2131,3 Avenue,10035,9174216404,50107638,http://www.terrificwings.com/,terrificwings.com,,
2026-03-30,THE MERMAID INN,Seafood,Manhattan,335,Columbus Avenue,10023,9176403667,50156295,https://www.themermaidnyc.com/,themermaidnyc.com,,
2026-03-30,NY SOHO COFFEE,Other,Manhattan,447,Broadway,10013,6467763988,50167048,http://nysohocoffee.fronteats.com/,nysohocoffee.fronteats.com,,
2026-03-30,GOOD TASTE,Chinese,Brooklyn,235,Kingston Avenue,11213,7182211112,50173448,,,,
2026-03-30,LA FOURNAISE,Coffee/Tea,Brooklyn,985,Flushing Avenue,11206,6469530700,50175131,,,,
2026-03-30,KINSHIP COFFEE ROASTERS,Coffee/Tea,Manhattan,106,South Street,10038,6464687149,50175148,,,,
2026-03-30,583 PARK AVENUE,American,Manhattan,583,Park Avenue,10065,2125837200,50182874,https://583parkave.com/,583parkave.com,,
2026-03-30,EMMA JUICE BAR LLC,"Juice, Smoothies, Fruit Salads",Brooklyn,1458,Saint Johns Place,11213,6467501419,50180967,https://m.facebook.com/Ahmanis-Jus-Juice-and-Health-Kitchen-240698449396787/,m.facebook.com,,
2026-03-28,TOTONNO'S PIZZERIA,Pizza,Brooklyn,1524,Neptune Avenue,11224,7183728606,40561290,http://www.totonnosconeyisland.com/,totonnosconeyisland.com,,
2026-03-28,TIPSY BEAN,Coffee/Tea,Brooklyn,124,Irving Avenue,11237,3322363614,50172290,,,,
2026-03-27,BIXI,American,Manhattan,2164,Frederick Douglass Boulevard,,6464908575,50105272,http://bixiharlem.com/,bixiharlem.com,,
2026-03-27,AUNTIE ANNE'S/CINNABON,Donuts,Brooklyn,1570,Flatbush Avenue,11210,3479860213,50182001,https://locations.auntieannes.com/ny/brooklyn/1570-flatbush-ave?utm_source=google&utm_medium=organic&utm_campaign=locations_partner,locations.auntieannes.com,,
2026-03-27,NEWLAB,American,Brooklyn,19,Morris Avenue,11205,8083992969,50168250,https://www.newlab.com//?utm_source=localprofiles&utm_medium=organic&utm_content=brooklyn&utm_campaign=fm,newlab.com,,
2026-03-26,METRO PRIVATE CINEMA,American,Manhattan,131,8 Avenue,10011,5125073361,50172101,https://metrocinema.com/,metrocinema.com,,
2026-03-26,FOODIE BBQ & BAR,Chinese,Manhattan,300,Grand Street,10002,3476360365,50179203,https://order.mealkeyway.com/customer/release/index?mid=45444f484d5a4c336d4572726b596f465545386b2f673d3d#/main,order.mealkeyway.com,,
2026-03-26,FAENA NEW YORK,American,Manhattan,500,West   18 Street,10011,9296675875,50175702,https://www.faena.com/new-york,faena.com,,
2026-03-25,J & E PARTY,Chinese,Brooklyn,7819,17 Avenue,11214,7186219388,50165049,,,,
2026-03-25,AYAT,Middle Eastern,Brooklyn,274,36 Street,11232,7188312585,50165784,https://www.ayatnyc.com/location/industry-city/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile%20&utm_content=inc,ayatnyc.com,,
2026-03-25,CAFE RIAZOR,Spanish,Manhattan,245,West   16 Street,10011,2127272132,50172381,http://www.caferiazor.com/,caferiazor.com,,
2026-03-25,EMPEROR DUMPLING,Chinese,Manhattan,688,8 Avenue,10036,6468385599,50170659,https://nydumpling.com/,nydumpling.com,,
2026-03-25,REMI FLOWER & COFFEE,Bakery Products/Desserts,Manhattan,425,Park Avenue South,10016,6468251177,50181544,http://www.reminyc.com/,reminyc.com,,
2026-03-25,LOAFERS COCKTAIL BAR,American,Brooklyn,517,Court Street,11231,5165074316,50160909,https://loafersbar.com/,loafersbar.com,,
2026-03-25,THE GYRO PROJECT,Greek,Manhattan,593,1 Avenue,10016,2129837474,50182072,https://thegyroproject.com/,thegyroproject.com,,
2026-03-25,GOOP KITCHEN,American,Manhattan,750,8 Avenue,10036,6613105685,50182336,,,,
2026-03-24,FIFTYLAN,Coffee/Tea,Manhattan,248,Mott Street,10012,6463988288,50172203,https://fiftylan.co/,fiftylan.co,,
2026-03-24,JOLLIBEE,Filipino,Manhattan,14,East   42 Street,10017,3475101012,50175050,https://locations.jollibeefoods.com/usa/ny/new-york/14-east-42nd-street?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=3081,locations.jollibeefoods.com,,
2026-03-24,RIVARENO GELATO,Frozen Desserts,Manhattan,195,Spring St,10012,9143550622,50164953,https://www.rivareno.com/us/,rivareno.com,,
2026-03-24,BATHHOUSE,American,Brooklyn,103,North   10 Street,11249,9294892284,50166006,https://www.abathhouse.com/williamsburg?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-williamsburg,abathhouse.com,,
2026-03-24,GOOP KITCHEN,American,Brooklyn,356,Devoe Street,11211,6613105685,50182341,https://cloudkitchens.com/locations/nyc/williamsburg,cloudkitchens.com,,
2026-03-23,MCKENZIE'S KITCHEN,Caribbean,Brooklyn,1553,Ralph Avenue,11236,9173374506,50182558,,,,
2026-03-23,PITA YEERO,Greek,Manhattan,100,Pearl Street,10004,9176362980,50161870,https://pitayeero.com/pitayeeropearlst?utm_source=google,pitayeero.com,,
2026-03-23,AMITUOFO,Vegan,Brooklyn,19,Bogart Street,11206,7183662288,50172131,https://www.amituofovegan.com/?fbclid=PAAaY6DCQLuuecYbvu9i0yHaGFHogvwySNwUViJsIAdyN6B82NHnYkU-OOl34,amituofovegan.com,,
2026-03-23,EL REY TACOS,Mexican,Manhattan,1450,Broadway,10018,3472248331,50172144,https://www.tacoelrey.com/,tacoelrey.com,,
2026-03-23,KEISER BREAKFAST,American,Brooklyn,110,Moore Street,11206,9176354104,50176027,http://www.nycedc.com/project/moore-street-market,nycedc.com,,
2026-03-23,NAI BROTHER SAUERKRAUT FISH,Chinese,Manhattan,2817,Broadway,10025,6468951015,50166461,https://www.naibrothersauerkrautfishtogo.com/,naibrothersauerkrautfishtogo.com,,
2026-03-21,KEVIN'S,Seafood,Brooklyn,277,Van Brunt Avenue,,7185968335,41304673,,,,
2026-03-21,WIDDI HALL,Middle Eastern,Brooklyn,5602,6 Avenue,11220,3473305970,50039667,,,,
2026-03-20,WONDER,Other,Manhattan,3780,Broadway,10032,9088086982,50171571,https://www.wonder.com/order/washington-heights/coming-soon,wonder.com,,
2026-03-20,FELIX EMPANADAS,Spanish,Manhattan,192,Orchard Street,10002,3058782371,50176129,http://www.felixempanadas.com/,felixempanadas.com,,
2026-03-20,DEGIRMEN,Turkish,Brooklyn,224,Brighton Beach Avenue,11235,6468813322,50169151,http://www.degirmenusa.com/,degirmenusa.com,,
2026-03-20,GONG CHA,Coffee/Tea,Manhattan,625,8 Avenue,10018,8609422931,50150488,https://gongchausa.com/,gongchausa.com,,
2026-03-19,JEJU NOODLE BAR,Korean,Manhattan,679,Greenwich Street,10014,6466660947,50067953,http://jejunoodlebar.com/,jejunoodlebar.com,,
2026-03-19,CHEZ MARGAUX,American,Manhattan,403,West   13 Street,10014,2127260703,50161952,https://www.chez-margaux.com/,chez-margaux.com,,
2026-03-19,BESSIE'S PLACE CLUBHOUSE CAFE BAR,American,Manhattan,458,West  145 Street,10031,3473419528,50132655,,,,
2026-03-19,MENKOI SAO,Japanese,Manhattan,7,Cornelia Street,10014,9176532714,50181105,https://www.musthavemenus.com/oo/places/menkoisato-newyork-ny,musthavemenus.com,,
2026-03-19,MILKY ICE,Frozen Desserts,Manhattan,130,East   57 Street,10022,3472724332,50182268,,,,
2026-03-19,ZINC,American,Manhattan,82,West    3 Street,10012,2124779462,41372877,https://www.zincbar.com/,zincbar.com,,
2026-03-19,ORAI RECORD BAR,Japanese,Manhattan,212,East   52 Street,10022,9172614726,50119094,http://instagram.com/bar.orai,instagram.com,,
2026-03-19,MADE IN NEW YORK PIZZA,Pizza,Manhattan,2563,Broadway,10025,9175447268,50166985,https://madeinnewyorkpizza.com/,madeinnewyorkpizza.com,,
2026-03-19,JERUSALEM STEAKHOUSE,Jewish/Kosher,Brooklyn,1319,Avenue J,11230,7182588899,50181541,https://jerusalemsteakhouse.com/?utm_source=google,jerusalemsteakhouse.com,,
2026-03-19,CANTEEN @ CHELSEA PIERS FIELD HOUSE,American,Brooklyn,601,Dean Street,11238,6313880993,50140563,https://www.chelseapiers.com/fieldhouse-prospectheights/?utm_source=google&utm_medium=listing&utm_campaign=bkfieldhouse,chelseapiers.com,,
2026-03-18,MAPO ASIAN RESTAURANT & BAR,Chinese,Manhattan,728,8 Avenue,10036,6464550233,50168307,https://www.mapoasianbartimesquare.com/,mapoasianbartimesquare.com,,
2026-03-18,SHELLY'S,Coffee/Tea,Manhattan,99,Allen Street,10002,9298665045,50171553,,,,
2026-03-18,LAO JIE HOTPOT,Asian/Asian Fusion,Brooklyn,2314,86 Street,11214,7188879887,50181443,https://www.laojiehotpot.com/,laojiehotpot.com,,
2026-03-18,CHEZ NICK,American,Manhattan,1737,York Avenue,10128,6464293310,50099941,http://www.cheznicknyc.com/,cheznicknyc.com,,
2026-03-18,CITY SUBS,Other,Brooklyn,9,Marcus Garvey Boulevard,11206,3476914427,50182296,https://www.citysubs.getsauce.com/,citysubs.getsauce.com,,
2026-03-18,FAT BOYS BURGERS,Hamburgers,Manhattan,231,1 Avenue,10003,5595428255,50168936,https://www.fatboysburger.com/,fatboysburger.com,,
2026-03-17,LUCKY TIGER NYC,Asian/Asian Fusion,Manhattan,66,Pearl Street,10004,3327334985,50145771,http://www.luckytigernyc.com/,luckytigernyc.com,,
2026-03-17,THE FITCH COFFEE BAR,Coffee/Tea,Manhattan,33,Whitehall Street,10004,7043286780,50170257,http://www.suitednyc.com/,suitednyc.com,,
2026-03-17,UN MUNDO SALUDABLE (HERBALIFE),"Juice, Smoothies, Fruit Salads",Brooklyn,4417,18 Avenue,11204,7187914462,50075017,https://www.facebook.com/UnMundo/,facebook.com,,
2026-03-16,CHOP'T,Salads,Manhattan,370,Greenwich Street,10013,3322690260,50175872,https://www.choptsalad.com/,choptsalad.com,,
2026-03-16,MIKE'S PIZZA & RESTAURANT,Pizza,Brooklyn,5,Martense Street,11226,9296783214,50182625,http://mikespizzaandrestaurant.com/,mikespizzaandrestaurant.com,,
2026-03-13,PERLE,Seafood,Manhattan,22,Greenwich Avenue,10011,6463703371,50165217,https://www.perlenyc.com/,perlenyc.com,,
2026-03-13,DANNY'S,American,Manhattan,46,West   22 Street,10010,6465907330,50180151,https://www.dannysnyc.com/,dannysnyc.com,,
2026-03-13,ARVINE,New American,Manhattan,19,Greenwich Avenue,10014,2129015700,50170393,https://www.arvine.com/,arvine.com,,
2026-03-12,LANZHOU HAND PULLED NOODLES & DUMPLINGS,Chinese,Manhattan,76,Mott Street,10013,6465773822,50165044,https://www.1915lanzhounoodles.com/,1915lanzhounoodles.com,,
2026-03-12,LLOYD'S CARROT CAKE,Coffee/Tea,Manhattan,1565,Lexington Avenue,10029,2128319156,50173143,http://www.lloydscarrotcake.com/,lloydscarrotcake.com,,
2026-03-12,SEOR PIZZA,Other,Brooklyn,3005,Avenue K,11210,9176354062,50179673,https://seorpizza.com/,seorpizza.com,,
2026-03-12,PITA YEERO,Other,Manhattan,230,Park Avenue,10169,9176362980,50165133,https://pitayeero.com/pitayeeroparkave?utm_source=google,pitayeero.com,,
2026-03-12,CEDAR STAR CATERING,Middle Eastern,Brooklyn,1326,Newkirk Avenue,11230,9176273638,50111988,https://www.cedarstarcatering.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2619718077142644114,cedarstarcatering.com,,
2026-03-12,LOU YAU KEE HAINAN  CHICKEN RICE II,Chinese,Manhattan,230,Park Avenue,10169,9295716173,50166885,,,,
2026-03-12,KENNEDY CHICKEN & BURGER,Chicken,Manhattan,1502,Amsterdam Avenue,10031,9173015693,50177279,,,,
2026-03-12,WENDY'S,American,Brooklyn,3,Debevoise Street,11206,3473950502,50180834,https://locations.wendys.com/united-states/ny/brooklyn/3-debevoise-st?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search&utm_content=EN_US,locations.wendys.com,,
2026-03-12,WETZEL'S PRETZELS,Hotdogs/Pretzels,Manhattan,1000,S 8Th Ave,10019,3327997385,50182404,https://www.wetzels.com/,wetzels.com,,
2026-03-12,LA MERCERIE,French,Manhattan,53,Howard Street,10013,2128529097,50177568,https://www.lamercerieny.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,lamercerieny.com,,
2026-03-11,MARLOW EAST,American,Manhattan,1022,Lexington Avenue,10021,6467670123,50164674,https://www.marloweast.com/,marloweast.com,,
2026-03-11,COCO BUBBLE TEA / CRAB HOUSE TIME SQUARE / PRONTO PASTA,Other,Manhattan,218,West   40 Street,10018,6463383314,50168755,http://www.cocobubbletea.com/,cocobubbletea.com,,
2026-03-11,JOHN JAY CAMPUS EATS,American,Manhattan,524,West   59 Street,10019,7186640720,50181935,https://www.jjay.cuny.edu/,jjay.cuny.edu,,
2026-03-11,COZY ON THE SLOPE,American,Brooklyn,236,6 Street,11215,9178324922,50155643,https://cozyontheslope.com/,cozyontheslope.com,,
2026-03-11,ALVO PIZZA,Pizza,Brooklyn,150,Smith Street,11201,3153731769,50168462,https://www.alvopizza.com/,alvopizza.com,,
